"Item_Weight","Item_Fat_Content_Low Fat","Item_Fat_Content_Regular","Item_Visibility","Item_MRP","Outlet_Size_High","Outlet_Size_Medium","Outlet_Size_Small","Outlet_Location_Type_Tier 1","Outlet_Location_Type_Tier 2","Outlet_Location_Type_Tier 3","Outlet_Type_Grocery Store","Outlet_Type_Supermarket Type1","Outlet_Type_Supermarket Type2","Outlet_Type_Supermarket Type3","Outlet_Years","Item_Outlet_Sales"
20.35,0,1,0.1513083,81.7276,0,1,0,1,0,0,0,1,0,0,14,2030.69
15.85,0,1,0.1216097,60.222,0,0,1,0,1,0,0,1,0,0,9,539.298
16.85,0,1,0.02313513,44.8428,1,0,0,0,0,1,0,1,0,0,26,703.0848
11.5,1,0,0.0177141,132.9626,0,1,0,0,0,1,0,0,1,0,4,1442.789
11.1,1,0,0.1529,156.4604,0,1,0,1,0,0,0,1,0,0,14,2376.906
6.635,1,0,0.0270694,174.9396,0,0,1,1,0,0,0,1,0,0,16,1744.396
7.81,0,1,0.05522676,123.1046,0,0,1,1,0,0,0,1,0,0,16,871.5322
9.395,1,0,0.04012462,85.1908,0,1,0,0,0,1,0,0,1,0,4,1342.253
7,1,0,0.151377,108.228,0,0,1,0,1,0,0,1,0,0,9,1171.808
6.71,1,0,0.03558013,217.5166,0,0,1,0,1,0,0,1,0,0,9,4572.049
15.75,1,0,0.1665138,38.0506,0,1,0,0,0,1,0,0,1,0,4,265.6542
19.85,1,0,0.06478563,123.7704,0,0,1,0,1,0,0,1,0,0,6,2503.408
9.5,1,0,0.08522345,189.2872,0,1,0,1,0,0,0,1,0,0,14,6050.79
15.6,1,0,0.1439154,127.5994,0,0,1,0,1,0,0,1,0,0,6,2441.489
12,1,0,0.1322753,123.8388,0,0,1,1,0,0,1,0,0,0,28,123.8388
13.35,0,1,0.1493382,178.666,0,0,1,0,1,0,0,1,0,0,9,1797.66
11.1,1,0,0.04482344,174.2054,0,0,1,1,0,0,0,1,0,0,16,1926.159
15,0,1,0.02681843,219.7456,1,0,0,0,0,1,0,1,0,0,26,3094.638
14.8,0,1,0.04407225,109.057,0,1,0,0,0,1,0,0,1,0,4,1428.141
19.1,0,1,0.02587215,145.7418,0,0,1,1,0,0,0,1,0,0,16,882.8508
6.825,1,0,0.05983566,264.3226,0,0,1,0,1,0,0,1,0,0,9,4229.162
17.6,1,0,0.1302772,228.001,0,0,1,1,0,0,1,0,0,0,28,1148.505
17.35,0,1,0.02765379,88.0856,0,1,0,1,0,0,0,1,0,0,14,1318.284
9.8,1,0,0.04714777,102.4016,1,0,0,0,0,1,0,1,0,0,26,1720.427
19.35,0,1,0.06288211,164.1184,0,0,1,0,1,0,0,1,0,0,6,2807.013
18.6,1,0,0.1522947,98.9358,0,1,0,1,0,0,0,1,0,0,14,1508.037
7.27,1,0,0.0710645,114.4518,0,0,1,0,1,0,0,1,0,0,9,1366.222
12.6,0,1,0.04172694,122.0072,0,1,0,0,0,1,0,0,1,0,4,1470.086
7.575,1,0,0.05512189,196.7768,0,1,0,0,0,1,0,0,0,1,28,5912.304
12.65,1,0,0.04221112,108.6938,0,0,1,1,0,0,0,1,0,0,16,1393.519
11,0,1,0.1325009,220.3798,0,1,0,0,0,1,0,0,0,1,28,5289.115
17.5,1,0,0.01555743,184.7266,0,0,1,0,1,0,0,1,0,0,9,2213.119
8.06,1,0,0.02140991,229.7326,0,1,0,1,0,0,0,1,0,0,14,6930.978
12.1,1,0,0.01549734,165.5526,0,1,0,0,0,1,0,0,1,0,4,3453.505
20.2,1,0,0.06561281,62.351,0,1,0,0,0,1,0,0,0,1,28,2150.534
17.2,0,1,0.01203075,166.6184,0,1,0,1,0,0,0,1,0,0,14,1155.829
18.25,1,0,0.0756037,215.1218,0,1,0,0,0,1,0,0,0,1,28,3205.827
5.94,0,1,0.02937237,186.7556,0,0,1,1,0,0,0,1,0,0,16,3942.868
16.7,1,0,0.07009652,217.885,1,0,0,0,0,1,0,1,0,0,26,3894.93
7.39,1,0,0.1202582,141.547,0,0,1,0,1,0,0,1,0,0,9,2290.352
20.7,0,1,0.07928148,100.1042,0,0,1,0,1,0,0,1,0,0,9,892.8378
15.1,1,0,0.09776873,142.4496,0,0,1,1,0,0,1,0,0,0,28,564.5984
15.6,0,1,0.1047862,172.2764,0,1,0,0,0,1,0,0,0,1,28,1545.988
18.2,0,1,0.0436266,241.4196,0,0,1,0,0,1,1,0,0,0,15,482.0392
20.2,0,1,0.1178393,195.211,0,1,0,0,0,1,0,0,1,0,4,2356.932
6.525,1,0,0.08985845,84.5882,0,1,0,0,0,1,0,0,0,1,28,2061.317
15.1,0,1,0.185009,42.3796,0,0,1,1,0,0,1,0,0,0,28,123.8388
17.75,0,1,0.1567013,240.7538,1,0,0,0,0,1,0,1,0,0,26,4566.722
8.71,0,1,0.0443,43.5744,0,0,1,0,1,0,0,1,0,0,6,498.0184
18.85,0,1,0.1390877,251.7724,0,0,1,0,1,0,0,1,0,0,6,3020.069
20.75,1,0,0.08924379,192.0478,0,0,1,0,1,0,0,1,0,0,9,4649.947
12.5,0,1,0.07372112,85.6198,0,0,1,0,1,0,0,1,0,0,9,610.5386
5.325,0,1,0.13868,53.7298,0,0,1,1,0,0,0,1,0,0,16,862.8768
12.85,1,0,0.2402682,156.463,0,0,1,1,0,0,1,0,0,0,28,312.926
16.75,1,0,0.0543,255.3988,0,0,1,1,0,0,0,1,0,0,16,4625.978
16,1,0,0.04091182,141.2496,1,0,0,0,0,1,0,1,0,0,26,3387.59
13.35,0,1,0.1499749,179.766,0,1,0,0,0,1,0,0,1,0,4,5932.278
11.8,0,1,0.02607287,99.8674,0,0,1,0,1,0,0,1,0,0,6,1018.674
10.65,0,1,0.08548276,231.4668,0,1,0,0,0,1,0,0,1,0,4,3225.135
12.1,1,0,0.01552177,165.8526,0,0,1,0,1,0,0,1,0,0,6,3124.599
9.395,1,0,0.09910184,105.828,0,0,1,0,1,0,0,1,0,0,9,1704.448
19.6,1,0,0.0252818,152.0024,0,0,1,0,1,0,0,1,0,0,9,2884.246
14.1,1,0,0.1256759,86.9198,1,0,0,0,0,1,0,1,0,0,26,1133.857
8.895,1,0,0.07204818,177.937,0,1,0,0,0,1,0,0,0,1,28,6881.043
16.5,0,1,0.06826392,104.799,0,0,1,0,1,0,0,1,0,0,11,1238.388
14.3,0,1,0.1091441,88.2856,0,0,1,0,0,1,1,0,0,0,15,175.7712
7.51,1,0,0.01742578,227.901,0,0,1,0,1,0,0,1,0,0,9,459.402
17.25,1,0,0.03511883,93.412,0,1,0,1,0,0,0,1,0,0,14,932.12
5.785,0,1,0.05406657,87.0856,0,1,0,0,0,1,0,0,1,0,4,1406.17
13.65,0,1,0.01282383,55.5588,0,0,1,0,1,0,0,1,0,0,6,916.1408
6.26,0,1,0.009883257,149.8366,0,1,0,1,0,0,0,1,0,0,14,1964.776
14,0,1,0.04175458,53.464,0,1,0,0,0,1,0,0,0,1,28,1597.92
19.7,1,0,0.1120362,174.937,0,0,1,0,0,1,1,0,0,0,15,882.185
19.7,0,1,0.1616106,255.2014,0,0,1,0,1,0,0,1,0,0,6,3570.02
13.65,0,1,0.07890917,186.724,0,1,0,1,0,0,0,1,0,0,14,4474.176
20.1,1,0,0.07776977,63.0536,0,1,0,0,0,1,0,0,1,0,4,980.0576
12.6,0,1,0.02195161,250.9092,1,0,0,0,0,1,0,1,0,0,26,4731.175
20.85,1,0,0.09777,222.8746,0,1,0,1,0,0,0,1,0,0,14,3589.994
11.8,1,0,0.0948171,77.9012,0,0,1,1,0,0,1,0,0,0,28,75.9012
15.6,1,0,0.06672613,185.8924,0,0,1,1,0,0,0,1,0,0,16,3516.756
5.98,1,0,0.04380926,146.8418,0,0,1,0,1,0,0,1,0,0,6,1765.702
7.42,0,1,0.0209,184.3582,0,0,1,1,0,0,1,0,0,0,28,185.7582
16.35,1,0,0.03267145,165.4842,0,1,0,0,0,1,0,0,1,0,4,1492.058
14.15,1,0,0.09537822,170.5106,0,0,1,1,0,0,0,1,0,0,16,2395.548
12.1,1,0,0.029,145.1444,1,0,0,0,0,1,0,1,0,0,26,3338.321
9.895,1,0,0.06018893,233.0642,0,0,1,0,1,0,0,1,0,0,11,6041.469
8.51,1,0,0.01613576,195.6478,0,1,0,1,0,0,0,1,0,0,14,4262.452
17,1,0,0.1262202,126.7362,0,0,1,0,1,0,0,1,0,0,9,1258.362
14.15,0,1,0.02428638,194.711,0,1,0,0,0,1,0,0,0,1,28,5892.33
9,1,0,0.06535072,175.437,0,1,0,1,0,0,0,1,0,0,14,3175.866
5.11,1,0,0.03507196,163.221,0,0,1,0,1,0,0,1,0,0,6,2773.057
19.5,0,1,0.03074208,85.554,0,1,0,1,0,0,0,1,0,0,14,1211.756
9.195,1,0,0.015949,84.1592,0,0,1,0,1,0,0,1,0,0,6,1238.388
16.7,0,1,0.03849617,147.5102,1,0,0,0,0,1,0,1,0,0,26,5540.788
19,1,0,0.01774683,210.8244,0,1,0,1,0,0,0,1,0,0,14,2540.693
12.3,1,0,0.1112746,35.0874,0,0,1,1,0,0,0,1,0,0,16,458.7362
5.695,1,0,0.06527228,256.1646,0,1,0,0,0,1,0,0,0,1,28,3349.64
14.15,1,0,0.1834726,82.0276,0,0,1,0,1,0,0,1,0,0,9,1624.552
17.7,1,0,0.08918772,128.9678,0,0,1,1,0,0,1,0,0,0,28,254.3356
10.395,1,0,0.03028154,116.3176,0,1,0,0,0,1,0,0,1,0,4,1259.694
17,1,0,0.2113067,125.1362,0,0,1,0,0,1,1,0,0,0,15,251.6724
15.85,0,1,0.06119096,47.1744,0,1,0,1,0,0,0,1,0,0,14,996.0368
10.195,1,0,0.1073077,149.8076,1,0,0,0,0,1,0,1,0,0,26,2217.114
11.6,1,0,0.06744173,57.4272,0,0,1,1,0,0,1,0,0,0,28,111.8544
6.57,1,0,0.06633872,261.4278,0,1,0,0,0,1,0,0,1,0,4,4165.245
8.43,1,0,0.0167,195.3768,0,0,1,0,1,0,0,1,0,0,6,1576.614
7.39,1,0,0.1205249,142.247,0,0,1,0,1,0,0,1,0,0,11,2433.499
16,1,0,0.06119221,224.1404,0,0,1,0,1,0,0,1,0,0,6,4725.848
13.1,1,0,0.07505654,76.0354,0,1,0,1,0,0,0,1,0,0,14,601.8832
11.5,1,0,0.0175568,129.9626,0,1,0,0,0,1,0,0,0,1,28,3410.228
13.5,0,1,0.1290775,95.2068,0,0,1,0,1,0,0,1,0,0,11,583.2408
20.6,0,1,0.04789639,185.8556,1,0,0,0,0,1,0,1,0,0,26,1689.8
15.2,1,0,0.02124049,216.9824,0,1,0,1,0,0,0,1,0,0,14,4804.413
6.38,1,0,0.03174371,179.1344,0,1,0,0,0,1,0,0,0,1,28,1605.91
5.88,1,0,0.003612411,154.1998,0,0,1,0,1,0,0,1,0,0,6,3537.395
6.03,1,0,0.02279618,178.1028,0,1,0,0,0,1,0,0,1,0,4,1416.822
17.6,0,1,0.1332795,112.6202,0,0,1,1,0,0,1,0,0,0,28,675.1212
18.85,1,0,0.01613259,130.2626,0,1,0,1,0,0,0,1,0,0,14,3016.74
7.68,1,0,0.1524295,85.5224,1,0,0,0,0,1,0,1,0,0,26,1278.336
15.35,1,0,0.03534849,124.673,0,0,1,0,1,0,0,1,0,0,6,2093.941
13.1,1,0,0.02090319,119.2782,0,1,0,1,0,0,0,1,0,0,14,3098.633
10.1,1,0,0.05485338,198.6084,0,1,0,0,0,1,0,0,1,0,4,2182.492
15.85,0,1,0.1069712,44.7744,0,0,1,1,0,0,1,0,0,0,28,135.8232
12.65,1,0,0.03548256,231.401,0,0,1,0,1,0,0,1,0,0,11,2526.711
14.6,0,1,0.04292307,109.8254,1,0,0,0,0,1,0,1,0,0,26,1627.881
11.1,0,1,0.03617429,176.0712,0,1,0,0,0,1,0,0,1,0,4,1581.941
12.35,0,1,0.03359737,197.2426,0,1,0,0,0,1,0,0,0,1,28,3163.882
8.63,0,1,0.02832066,172.5422,0,1,0,1,0,0,0,1,0,0,14,2241.749
9.6,1,0,0.0063,163.9184,0,0,1,0,1,0,0,1,0,0,9,4293.078
19.6,1,0,0.05674406,55.6614,0,0,1,0,0,1,1,0,0,0,15,165.7842
19.35,0,1,0.03999031,165.0868,0,1,0,1,0,0,0,1,0,0,14,982.7208
14,1,0,0.03015522,214.7192,0,0,1,0,1,0,0,1,0,0,11,3020.069
12.15,1,0,0.06254155,34.3532,0,1,0,0,0,1,0,0,1,0,4,251.6724
8.195,1,0,0.03140344,93.8462,0,0,1,1,0,0,0,1,0,0,16,647.8234
8.325,1,0,0.02984524,41.6138,0,0,1,0,1,0,0,1,0,0,11,284.2966
7.475,1,0,0.1491256,241.6854,0,1,0,0,0,1,0,0,1,0,4,6042.135
19,0,1,0.1703827,45.2718,0,0,1,1,0,0,1,0,0,0,28,47.2718
6.385,1,0,0.08376852,109.8596,1,0,0,0,0,1,0,1,0,0,26,3235.788
7.645,0,1,0.1167937,41.0112,0,0,1,1,0,0,1,0,0,0,28,42.6112
18.5,0,1,0.06220511,148.3418,1,0,0,0,0,1,0,1,0,0,26,1765.702
11.5,1,0,0.0463847,118.9124,0,0,1,0,1,0,0,1,0,0,6,1540.661
7.93,1,0,0.07142565,45.9086,0,1,0,0,0,1,0,0,1,0,4,1070.606
16.2,1,0,0.03392913,154.3972,0,0,1,1,0,0,1,0,0,0,28,311.5944
13.65,1,0,0.03603364,183.7924,0,0,1,0,1,0,0,1,0,0,11,2591.294
12.35,0,1,0.1583375,157.9946,1,0,0,0,0,1,0,1,0,0,26,3313.687
14,1,0,0.03014098,216.0192,0,1,0,1,0,0,0,1,0,0,14,2588.63
9.6,1,0,0.02451522,189.2214,0,1,0,1,0,0,0,1,0,0,14,3956.849
14,0,1,0.1051256,143.2812,0,0,1,0,1,0,0,1,0,0,9,3277.068
8.89,1,0,0.00547348,100.5016,0,0,1,0,1,0,0,1,0,0,9,1315.621
16.85,0,1,0.1333854,109.8544,0,0,1,0,0,1,1,0,0,0,15,223.7088
20.7,1,0,0.04709817,75.5354,0,0,1,1,0,0,1,0,0,0,28,150.4708
7.05,0,1,0.055548,225.3088,0,0,1,0,1,0,0,1,0,0,9,5816.429
17.1,1,0,0.1286142,111.6886,0,1,0,1,0,0,0,1,0,0,14,1556.64
7.725,1,0,0.04755157,249.1092,0,1,0,0,0,1,0,0,0,1,28,8217.304
19.7,1,0,0.06687976,174.437,1,0,0,0,0,1,0,1,0,0,26,1587.933
16.1,0,1,0.1603791,33.6558,0,1,0,0,0,1,0,0,1,0,4,203.7348
11.3,0,1,0.05486139,96.9094,0,0,1,0,1,0,0,1,0,0,6,952.094
6.035,1,0,0.1415425,153.1998,0,0,1,0,1,0,0,1,0,0,11,1537.998
17.6,0,1,0.05339764,46.706,0,1,0,0,0,1,0,0,1,0,4,699.09
6.675,1,0,0.02171028,34.9874,0,0,1,0,1,0,0,1,0,0,11,247.0118
15.5,0,1,0.07568803,262.9568,1,0,0,0,0,1,0,1,0,0,26,1845.598
9.395,1,0,0.04534028,85.025,0,1,0,1,0,0,0,1,0,0,14,2080.625
16.1,1,0,0.1001495,78.4328,1,0,0,0,0,1,0,1,0,0,26,1158.492
15,0,1,0.1623486,185.9266,0,0,1,0,1,0,0,1,0,0,6,4610.665
9.6,1,0,0.03634154,142.9154,0,1,0,1,0,0,0,1,0,0,14,3261.754
14.1,1,0,0.08792068,228.5668,1,0,0,0,0,1,0,1,0,0,26,1151.834
11.5,0,1,0.04208775,192.682,0,0,1,0,1,0,0,1,0,0,11,3861.64
12.1,1,0,0.01692193,178.366,0,0,1,0,1,0,0,1,0,0,6,4314.384
7.42,1,0,0.02042355,249.0092,0,1,0,1,0,0,0,1,0,0,14,2988.11
15.1,1,0,0.1738331,196.511,0,0,1,0,1,0,0,1,0,0,11,4713.864
17.35,0,1,0.2561522,151.005,0,0,1,1,0,0,1,0,0,0,28,149.805
9.285,0,1,0.02100264,161.1578,0,0,1,0,1,0,0,1,0,0,9,4011.445
7.855,0,1,0.0774,220.1482,0,1,0,0,0,1,0,0,1,0,4,4600.012
18.35,0,1,0.09178014,182.5266,0,1,0,0,0,1,0,0,0,1,28,6454.931
12.85,1,0,0.03322017,196.6768,0,0,1,1,0,0,0,1,0,0,16,2759.075
13.8,1,0,0.1412349,263.7884,1,0,0,0,0,1,0,1,0,0,26,5564.756
15,1,0,0.1989985,226.5694,0,0,1,0,0,1,1,0,0,0,15,913.4776
10.8,1,0,0.04970962,246.8144,0,0,1,0,1,0,0,1,0,0,9,2450.144
14.3,0,1,0.06515329,88.4856,1,0,0,0,0,1,0,1,0,0,26,1406.17
9.8,0,1,0.01508711,250.1408,0,0,1,0,1,0,0,1,0,0,9,4005.453
11.5,0,1,0.03778294,106.6254,0,0,1,0,1,0,0,1,0,0,6,325.5762
9.21,1,0,0.008782561,119.8414,0,0,1,0,1,0,0,1,0,0,11,1340.255
8.645,1,0,0.1427281,95.141,0,1,0,0,0,1,0,0,0,1,28,2510.066
10,1,0,0.07349383,118.344,0,1,0,1,0,0,0,1,0,0,14,1797.66
18.5,1,0,0.02590742,87.7172,0,0,1,0,1,0,0,1,0,0,6,802.9548
20.6,0,1,0.046281,177.4344,0,0,1,0,1,0,0,1,0,0,6,1962.778
9.3,1,0,0.04462406,245.4802,1,0,0,0,0,1,0,1,0,0,26,3193.843
11.395,1,0,0.009898492,48.8034,0,0,1,0,1,0,0,1,0,0,11,777.6544
11.8,1,0,0.1896899,184.3924,0,0,1,0,0,1,1,0,0,0,15,370.1848
8.01,1,0,0.07018913,37.9532,1,0,0,0,0,1,0,1,0,0,26,826.9236
15,1,0,0.1193749,229.3694,0,1,0,0,0,1,0,0,1,0,4,5024.127
13.35,1,0,0.06521531,93.4804,0,1,0,0,0,1,0,0,1,0,4,1102.565
15.1,0,1,0.09563506,130.7942,0,1,0,0,0,1,0,0,0,1,28,3047.367
6.67,0,1,0.2161075,86.8514,0,0,1,1,0,0,1,0,0,0,28,354.2056
10.5,1,0,0.04800908,157.0946,0,0,1,0,1,0,0,1,0,0,9,2209.124
21.25,1,0,0.0195331,120.4756,0,0,1,0,1,0,0,1,0,0,6,1938.81
17,0,1,0.02656887,142.047,0,0,1,1,0,0,0,1,0,0,16,3149.234
9.3,1,0,0.111128,63.1826,1,0,0,0,0,1,0,1,0,0,26,2002.061
15.7,1,0,0.03723211,183.1634,0,0,1,1,0,0,0,1,0,0,16,5634.665
15.75,1,0,0.1406033,252.8382,0,0,1,1,0,0,0,1,0,0,16,6308.455
16.75,1,0,0.07536887,35.2532,0,1,0,0,0,1,0,0,0,1,28,970.7364
14.5,0,1,0.06396284,263.1594,0,1,0,1,0,0,0,1,0,0,14,2616.594
11.65,0,1,0.1028301,172.6422,0,0,1,1,0,0,1,0,0,0,28,344.8844
18.75,1,0,0.01031535,208.4954,0,1,0,0,0,1,0,0,0,1,28,3751.117
7.1,1,0,0.110634,173.808,0,0,1,0,1,0,0,1,0,0,6,1211.756
14.5,0,1,0.0946,159.3262,0,0,1,0,1,0,0,1,0,0,9,2864.272
17.35,1,0,0.01472158,73.1038,0,0,1,0,1,0,0,1,0,0,11,886.8456
18,1,0,0.0194652,128.6994,0,1,0,0,0,1,0,0,1,0,4,2441.489
6.615,0,1,0.09189532,248.6408,1,0,0,0,0,1,0,1,0,0,26,3504.771
5.695,0,1,0.1185356,256.3988,0,0,1,1,0,0,1,0,0,0,28,256.9988
11.5,0,1,0.03764662,107.5254,0,0,1,0,1,0,0,1,0,0,11,325.5762
19.1,1,0,0.09206069,183.7608,0,1,0,1,0,0,0,1,0,0,14,4777.781
18.6,1,0,0.04765803,188.3898,0,1,0,0,0,1,0,0,0,1,28,5238.514
7.05,0,1,0.05587277,222.1088,0,0,1,0,1,0,0,1,0,0,6,4026.758
11.395,1,0,0.01729591,47.1034,0,0,1,1,0,0,1,0,0,0,28,145.8102
16.35,1,0,0.02844314,98.141,0,0,1,0,0,1,1,0,0,0,15,386.164
18.35,0,1,0.09429683,84.3882,0,0,1,1,0,0,0,1,0,0,16,1116.547
9.105,1,0,0.06441078,33.39,0,0,1,0,0,1,1,0,0,0,15,33.29
7.63,0,1,0.1346843,47.0402,0,0,1,0,1,0,0,1,0,0,9,1470.086
17.5,1,0,0.02929918,140.318,0,0,1,1,0,0,1,0,0,0,28,139.818
11.15,1,0,0.2100217,44.2744,0,0,1,1,0,0,1,0,0,0,28,90.5488
7.55,1,0,0.02722492,152.934,0,0,1,0,1,0,0,1,0,0,11,2450.144
13.1,1,0,0.02118475,189.553,0,0,1,1,0,0,1,0,0,0,28,379.506
5.5,1,0,0.04705902,100.1016,1,0,0,0,0,1,0,1,0,0,26,2125.234
7.59,0,1,0.1452664,172.908,0,1,0,1,0,0,0,1,0,0,14,6231.888
9.5,1,0,0.04185146,31.49,1,0,0,0,0,1,0,1,0,0,26,466.06
6.11,0,1,0.1522622,44.4086,0,0,1,0,1,0,0,1,0,0,11,1159.824
5.655,1,0,0.08575734,164.75,0,0,1,0,1,0,0,1,0,0,6,1498.05
7.285,1,0,0.04995443,156.5288,0,0,1,0,1,0,0,1,0,0,9,2356.932
10.65,1,0,0.04876238,165.2526,0,1,0,1,0,0,0,1,0,0,14,3946.862
17.7,0,1,0.016,46.8034,0,0,1,0,1,0,0,1,0,0,6,923.4646
12.8,1,0,0.07599674,97.141,1,0,0,0,0,1,0,1,0,0,26,2799.689
19.85,1,0,0.0564,126.1704,0,1,0,0,0,1,0,0,1,0,4,1877.556
15.7,0,1,0.2049845,111.0544,0,0,1,0,0,1,1,0,0,0,15,223.7088
15.6,1,0,0.1735732,114.4518,0,0,1,0,1,0,0,1,0,0,6,2390.888
9.8,0,1,0.05633962,84.2908,1,0,0,0,0,1,0,1,0,0,26,755.0172
19.5,1,0,0.01426241,57.1614,1,0,0,0,0,1,0,1,0,0,26,331.5684
16.2,1,0,0.03338006,74.0696,0,0,1,1,0,0,0,1,0,0,16,1416.822
17.6,0,1,0.01602465,44.0402,0,0,1,0,1,0,0,1,0,0,9,597.2226
13.6,1,0,0.1183008,196.2136,0,0,1,0,1,0,0,1,0,0,6,1944.136
18.85,1,0,0.1675522,193.1136,0,0,1,0,1,0,0,1,0,0,9,2332.963
15.1,0,1,0.0671811,258.8304,0,1,0,1,0,0,0,1,0,0,14,5424.938
17.35,1,0,0.02,79.2618,0,1,0,0,0,1,0,0,1,0,4,966.7416
15.7,0,1,0.0246,169.879,0,0,1,1,0,0,1,0,0,0,28,339.558
20.7,1,0,0.02143113,157.0288,0,0,1,1,0,0,0,1,0,0,16,2199.803
13.5,0,1,0.06825632,60.9562,0,0,1,0,1,0,0,1,0,0,6,533.3058
11,1,0,0.0367,40.348,0,0,1,1,0,0,1,0,0,0,28,79.896
9.6,0,1,0.01414367,187.3872,0,1,0,0,0,1,0,0,0,1,28,2836.308
13.1,1,0,0.07556376,168.1158,0,0,1,0,1,0,0,1,0,0,9,2005.39
12.15,1,0,0.01843914,254.7698,0,1,0,1,0,0,0,1,0,0,14,5073.396
16.7,0,1,0.07462029,120.1782,0,0,1,1,0,0,1,0,0,0,28,357.5346
19.6,0,1,0.04137024,46.2376,0,1,0,0,0,1,0,0,0,1,28,814.9392
12,0,1,0.02031231,98.1042,0,1,0,0,0,1,0,0,0,1,28,2777.718
17.75,1,0,0.1285326,34.2216,0,0,1,1,0,0,1,0,0,0,28,173.108
15.1,1,0,0.05519546,216.1166,0,0,1,0,1,0,0,1,0,0,9,5007.482
16.7,1,0,0.02206568,110.5886,0,0,1,1,0,0,0,1,0,0,16,1556.64
14.65,1,0,0.01121272,55.6614,0,0,1,0,1,0,0,1,0,0,11,1049.967
13.3,1,0,0.06392573,151.8708,0,0,1,0,1,0,0,1,0,0,6,1655.179
20.1,1,0,0.03484863,118.6782,0,0,1,0,1,0,0,1,0,0,6,2502.742
14.3,0,1,0.068,89.8856,0,1,0,0,0,1,0,0,1,0,4,1406.17
7.42,1,0,0.02050719,249.7092,0,0,1,0,1,0,0,1,0,0,6,7719.285
9.8,1,0,0.02596017,214.885,0,1,0,0,0,1,0,0,0,1,28,4976.855
9.5,1,0,0.08502034,188.7872,1,0,0,0,0,1,0,1,0,0,26,1701.785
7.075,1,0,0.09766081,141.8128,0,0,1,0,0,1,1,0,0,0,15,143.8128
7.56,1,0,0.1116545,157.063,0,0,1,1,0,0,1,0,0,0,28,312.926
7.96,1,0,0.0276,160.7894,0,0,1,0,1,0,0,1,0,0,6,3235.788
6.135,1,0,0.1152657,160.5236,0,0,1,0,1,0,0,1,0,0,11,2094.607
14.6,0,1,0.04313382,109.7254,0,1,0,0,0,1,0,0,1,0,4,651.1524
14.3,0,1,0.04967616,212.4586,0,0,1,1,0,0,0,1,0,0,16,3799.055
8.43,1,0,0.1768344,172.1422,0,1,0,0,0,1,0,0,0,1,28,5000.824
7.76,1,0,0.1039181,100.67,0,0,1,1,0,0,1,0,0,0,28,399.48
8.315,0,1,0.03564432,147.1444,0,0,1,0,1,0,0,1,0,0,11,870.8664
10.1,1,0,0.2797835,241.8512,0,0,1,0,0,1,1,0,0,0,15,484.7024
9.895,0,1,0.04873801,262.1278,0,1,0,1,0,0,0,1,0,0,14,3904.917
11.5,0,1,0.02068616,85.054,0,0,1,0,1,0,0,1,0,0,6,1731.08
18.25,1,0,0.07934201,226.0062,0,1,0,1,0,0,0,1,0,0,14,1805.65
4.635,1,0,0.1408891,127.0994,0,0,1,1,0,0,0,1,0,0,16,1927.491
18.5,0,1,0.06224515,145.8418,0,0,1,0,1,0,0,1,0,0,9,5591.388
5.365,0,1,0.1408116,173.5764,0,1,0,0,0,1,0,0,1,0,4,2061.317
6.095,1,0,0.08152738,140.3154,0,1,0,0,0,1,0,0,1,0,4,1843.6
20,1,0,0.05819814,110.4544,0,1,0,0,0,1,0,0,0,1,28,4250.467
16.75,1,0,0.08144664,257.0988,0,1,0,1,0,0,0,1,0,0,14,6424.97
21.25,1,0,0.01946262,120.8756,0,0,1,0,1,0,0,1,0,0,11,1575.283
16,1,0,0.07231722,230.2668,0,1,0,0,0,1,0,0,0,1,28,8062.838
12.1,1,0,0.02068492,148.5734,0,0,1,0,1,0,0,1,0,0,6,1336.261
15.1,1,0,0.08760487,242.2512,0,0,1,0,0,1,1,0,0,0,15,484.7024
8.6,0,1,0.0568,131.531,0,1,0,1,0,0,0,1,0,0,14,2466.789
17.6,1,0,0.04168106,164.2526,0,1,0,1,0,0,0,1,0,0,14,1315.621
15.35,1,0,0.01567623,144.047,0,0,1,1,0,0,0,1,0,0,16,286.294
8.26,1,0,0.03439778,115.7834,0,0,1,0,1,0,0,1,0,0,9,2073.301
6.57,1,0,0.09688057,191.482,0,0,1,1,0,0,0,1,0,0,16,5020.132
11.6,1,0,0.01781728,177.0686,0,1,0,0,0,1,0,0,1,0,4,1422.149
20.35,0,1,0.01490947,232.3958,0,0,1,0,1,0,0,1,0,0,6,6076.091
12.15,1,0,0.0557,254.904,0,0,1,1,0,0,0,1,0,0,16,4048.064
17.35,0,1,0.04143972,93.7804,1,0,0,0,0,1,0,1,0,0,26,2848.292
7,1,0,0.1514056,107.728,0,0,1,1,0,0,0,1,0,0,16,2024.032
8.5,1,0,0.09780326,50.5324,1,0,0,0,0,1,0,1,0,0,26,882.8508
20.2,1,0,0.19666,125.8046,0,0,1,1,0,0,1,0,0,0,28,249.0092
14.5,0,1,0.0413132,42.0454,0,1,0,1,0,0,0,1,0,0,14,377.5086
9.195,0,1,0.1306574,106.4596,0,0,1,0,0,1,1,0,0,0,15,215.7192
17.75,0,1,0.02970002,140.3838,0,1,0,1,0,0,0,1,0,0,14,1404.838
8.775,1,0,0.0225,111.3228,0,1,0,1,0,0,0,1,0,0,14,1436.796
